IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150129586,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,2/11/2015,16:18,MISSION,NONE,1600 Block of 15TH ST,-122.420842,37.7665571,"(37.766557098963, -122.420841988482)",1.5013E+13
150129605,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Wednesday,2/11/2015,15:50,TARAVAL,NONE,500 Block of BRIGHT ST,-122.4636405,37.72080471,"(37.7208047137525, -122.463640451655)",1.5013E+13
150129611,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Saturday,2/7/2015,16:00,INGLESIDE,NONE,300 Block of LAGRANDE AV,-122.4255918,37.71974267,"(37.7197426710766, -122.425591802243)",1.5013E+13
150129627,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,2/11/2015,5:01,TARAVAL,"ARREST, BOOKED",HOLLOWAY AV / HEAD ST,-122.4644836,37.72167898,"(37.7216789809898, -122.464483602934)",1.5013E+13
150129633,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,2/10/2015,19:00,MISSION,NONE,FOLSOM ST / 23RD ST,-122.4142338,37.75409869,"(37.7540986882068, -122.414233849038)",1.5013E+13
150129633,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,2/10/2015,19:00,MISSION,NONE,FOLSOM ST / 23RD ST,-122.4142338,37.75409869,"(37.7540986882068, -122.414233849038)",1.5013E+13
150129649,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",Wednesday,2/11/2015,15:50,NORTHERN,NONE,2200 Block of SACRAMENTO ST,-122.4299412,37.79040804,"(37.7904080392459, -122.429941186434)",1.5013E+13
150129655,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Tuesday,2/10/2015,14:30,INGLESIDE,NONE,300 Block of ARLINGTON ST,-122.4278484,37.73630578,"(37.7363057802295, -122.427848381707)",1.5013E+13
150129661,LARCENY/THEFT,THEFT OF CHECKS OR CREDIT CARDS,Wednesday,2/11/2015,10:00,SOUTHERN,NONE,300 Block of 2ND ST,-122.3962514,37.78525829,"(37.7852582857699, -122.396251395987)",1.5013E+13
150129661,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,2/11/2015,10:00,SOUTHERN,NONE,300 Block of 2ND ST,-122.3962514,37.78525829,"(37.7852582857699, -122.396251395987)",1.5013E+13
150129677,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,2/11/2015,7:50,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,"(37.7564864109309, -122.406539115148)",1.5013E+13
150129677,LARCENY/THEFT,PETTY THEFT BICYCLE,Wednesday,2/11/2015,7:50,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,"(37.7564864109309, -122.406539115148)",1.5013E+13
150129683,NON-CRIMINAL,FOUND PROPERTY,Wednesday,2/11/2015,17:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.5013E+13
150129699,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,2/11/2015,17:15,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.5013E+13
150129702,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/11/2015,16:00,SOUTHERN,NONE,BRYANT ST / 10TH ST,-122.4097388,37.7703482,"(37.7703482035454, -122.409738771906)",1.5013E+13
150129724,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,2/4/2015,18:00,INGLESIDE,NONE,100 Block of BRITTON ST,-122.4126111,37.71232207,"(37.7123220693794, -122.412611074843)",1.5013E+13
150129730,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,1/26/2015,15:00,TARAVAL,NONE,100 Block of SANLEANDRO WY,-122.4688104,37.7339668,"(37.7339667983778, -122.468810383702)",1.5013E+13
150129730,FRAUD,FRAUDULENT CREDIT APPLICATION,Monday,1/26/2015,15:00,TARAVAL,NONE,100 Block of SANLEANDRO WY,-122.4688104,37.7339668,"(37.7339667983778, -122.468810383702)",1.5013E+13
150129752,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,2/11/2015,17:49,SOUTHERN,"ARREST, BOOKED",MARKET ST / 7TH ST,-122.4125153,37.78047775,"(37.7804777480508, -122.412515341356)",1.5013E+13
150129768,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/11/2015,17:00,CENTRAL,NONE,LOMBARD ST / HYDE ST,-122.4196161,37.80199424,"(37.8019942438049, -122.419616109671)",1.5013E+13
150129774,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,2/11/2015,17:23,NORTHERN,NONE,2200 Block of SACRAMENTO ST,-122.4299412,37.79040804,"(37.7904080392459, -122.429941186434)",1.5013E+13
150129780,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,2/11/2015,17:20,SOUTHERN,NONE,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441,"(37.7799444052046, -122.414317857881)",1.5013E+13
150129780,NON-CRIMINAL,FOUND PROPERTY,Wednesday,2/11/2015,17:20,SOUTHERN,NONE,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441,"(37.7799444052046, -122.414317857881)",1.5013E+13
150129796,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,2/11/2015,17:35,BAYVIEW,NONE,3RD ST / MCKINNON AV,-122.3901467,37.73639081,"(37.7363908050669, -122.39014671644)",1.5013E+13
150129809,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Wednesday,2/11/2015,17:53,NORTHERN,JUVENILE BOOKED,WEBSTER ST / TURK ST,-122.430425,37.78071601,"(37.7807160084989, -122.430424955334)",1.5013E+13
150129809,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Wednesday,2/11/2015,17:53,NORTHERN,JUVENILE BOOKED,WEBSTER ST / TURK ST,-122.430425,37.78071601,"(37.7807160084989, -122.430424955334)",1.5013E+13
150129815,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,1/23/2015,16:00,MISSION,NONE,2300 Block of 16TH ST,-122.4095299,37.76571844,"(37.7657184395282, -122.409529913278)",1.5013E+13
150129837,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,2/11/2015,18:18,MISSION,NONE,24TH ST / MISSION ST,-122.4184482,37.75223917,"(37.7522391652625, -122.418448186101)",1.5013E+13
150129843,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,2/11/2015,18:29,BAYVIEW,"ARREST, CITED",OAKDALE AV / PHELPS ST,-122.394095,37.7367312,"(37.7367311967078, -122.394095034837)",1.5013E+13
150129859,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Wednesday,2/11/2015,18:18,MISSION,JUVENILE BOOKED,24TH ST / MISSION ST,-122.4184482,37.75223917,"(37.7522391652625, -122.418448186101)",1.5013E+13
150129859,OTHER OFFENSES,RESISTING ARREST,Wednesday,2/11/2015,18:18,MISSION,JUVENILE BOOKED,24TH ST / MISSION ST,-122.4184482,37.75223917,"(37.7522391652625, -122.418448186101)",1.5013E+13
150129865,OTHER OFFENSES,FALSE PERSONATION,Wednesday,1/14/2015,0:01,PARK,NONE,1000 Block of 14TH ST,-122.436894,37.76730465,"(37.7673046483514, -122.436894030416)",1.5013E+13
150129865,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,1/14/2015,0:01,PARK,NONE,1000 Block of 14TH ST,-122.436894,37.76730465,"(37.7673046483514, -122.436894030416)",1.5013E+13
150129871,MISSING PERSON,MISSING ADULT,Tuesday,2/10/2015,10:00,PARK,NONE,0 Block of SHRADER ST,-122.4528398,37.77451454,"(37.7745145380854, -122.452839772389)",1.5013E+13
150129871,MISSING PERSON,FOUND PERSON,Tuesday,2/10/2015,10:00,PARK,NONE,0 Block of SHRADER ST,-122.4528398,37.77451454,"(37.7745145380854, -122.452839772389)",1.5013E+13
150129887,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",Friday,2/6/2015,8:00,TENDERLOIN,NONE,0 Block of TURK ST,-122.4098537,37.78338624,"(37.7833862379382, -122.409853729941)",1.5013E+13
150129906,LARCENY/THEFT,PETTY THEFT BICYCLE,Wednesday,2/11/2015,7:00,TARAVAL,NONE,1600 Block of 33RD AV,-122.4916005,37.75636104,"(37.7563610441277, -122.491600474332)",1.5013E+13
150129912,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Tuesday,2/10/2015,17:30,NORTHERN,NONE,100 Block of ROSE ST,-122.42303,37.773584,"(37.7735839956115, -122.42302997814)",1.5013E+13
150129928,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,2/11/2015,19:11,BAYVIEW,NONE,2600 Block of SAN BRUNO AV,-122.403907,37.72820559,"(37.7282055879734, -122.40390700421)",1.5013E+13
150129934,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,2/11/2015,19:12,INGLESIDE,"ARREST, CITED",LONDON ST / EXCELSIOR AV,-122.4328566,37.72587208,"(37.7258720829741, -122.432856568129)",1.5013E+13
150129940,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,2/11/2015,16:00,PARK,NONE,100 Block of PANORAMA DR,-122.4514146,37.74770527,"(37.7477052709934, -122.451414622585)",1.5013E+13
150129956,ASSAULT,THREATS AGAINST LIFE,Monday,2/9/2015,11:20,TENDERLOIN,NONE,200 Block of GOLDEN GATE AV,-122.4143021,37.78186332,"(37.781863316866, -122.414302052544)",1.5013E+13
150129962,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,2/10/2015,16:30,INGLESIDE,NONE,500 Block of JOOST AV,-122.4469442,37.73238996,"(37.732389964546, -122.44694416364)",1.5013E+13
150129978,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Wednesday,2/11/2015,8:45,NORTHERN,NONE,1900 Block of CLAY ST,-122.4251651,37.79180491,"(37.7918049124048, -122.42516511909)",1.5013E+13
150129978,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,2/11/2015,8:45,NORTHERN,NONE,1900 Block of CLAY ST,-122.4251651,37.79180491,"(37.7918049124048, -122.42516511909)",1.5013E+13
150129984,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Wednesday,2/11/2015,11:00,NORTHERN,NONE,1900 Block of CLAY ST,-122.4251651,37.79180491,"(37.7918049124048, -122.42516511909)",1.5013E+13
150129990,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,2/11/2015,19:26,BAYVIEW,"ARREST, CITED",PALOU AV / NEWHALL ST,-122.392779,37.73503827,"(37.7350382675041, -122.392779047703)",1.5013E+13
150130000,OTHER OFFENSES,EVADING A POLICE VEHICLE OR BICYCLE,Wednesday,2/11/2015,19:28,SOUTHERN,NONE,MARKET ST / 7TH ST,-122.4125153,37.78047775,"(37.7804777480508, -122.412515341356)",1.5013E+13
150130016,LARCENY/THEFT,GRAND THEFT BICYCLE,Tuesday,2/10/2015,7:00,PARK,NONE,1300 Block of 7TH AV,-122.4640367,37.76318504,"(37.7631850405353, -122.464036682659)",1.5013E+13
150130022,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,2/11/2015,16:00,INGLESIDE,NONE,AMAZON AV / MISSION ST,-122.4404162,37.71724599,"(37.7172459880077, -122.440416226696)",1.5013E+13
150092977,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,1/30/2015,19:10,SOUTHERN,NONE,200 Block of SHIPLEY ST,-122.4033132,37.77937784,"(37.779377841254, -122.403313163388)",1.50093E+13
150130066,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,2/11/2015,18:15,TARAVAL,NONE,1700 Block of OCEAN AV,-122.4607094,37.7249317,"(37.7249316978293, -122.46070943325)",1.5013E+13
150130072,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,2/5/2015,17:40,SOUTHERN,NONE,200 Block of CLARA ST,-122.4034641,37.77852338,"(37.7785233776032, -122.403464080033)",1.5013E+13
150130088,ASSAULT,BATTERY,Wednesday,2/11/2015,19:50,MISSION,NONE,3900 Block of 18TH ST,-122.4317101,37.76114188,"(37.7611418813327, -122.431710082584)",1.5013E+13
150130094,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,2/10/2015,20:00,SOUTHERN,NONE,600 Block of MARKET ST,-122.401655,37.78890489,"(37.7889048945911, -122.401655040432)",1.5013E+13
150130107,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Wednesday,2/11/2015,20:27,INGLESIDE,NONE,100 Block of LELAND AV,-122.4061108,37.7120588,"(37.7120587970619, -122.406110809152)",1.5013E+13
150130129,ASSAULT,BATTERY,Wednesday,2/11/2015,20:15,INGLESIDE,NONE,900 Block of ELLSWORTH ST,-122.4164461,37.73291625,"(37.7329162539537, -122.416446124049)",1.5013E+13
150130135,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/11/2015,20:30,CENTRAL,NONE,GRANT AV / SUTTER ST,-122.4054026,37.78963023,"(37.7896302266935, -122.405402610955)",1.5013E+13
150130141,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,2/11/2015,18:00,CENTRAL,NONE,POWELL ST / LOMBARD ST,-122.4113931,37.80303428,"(37.8030342846773, -122.411393095746)",1.5013E+13
150130157,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,2/10/2015,19:00,NORTHERN,NONE,1900 Block of PINE ST,-122.4279127,37.78873421,"(37.7887342080858, -122.427912678125)",1.5013E+13
150130157,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Tuesday,2/10/2015,19:00,NORTHERN,NONE,1900 Block of PINE ST,-122.4279127,37.78873421,"(37.7887342080858, -122.427912678125)",1.5013E+13
150130163,WARRANTS,PROBATION SEARCH,Wednesday,2/11/2015,20:42,TENDERLOIN,NONE,300 Block of LEAVENWORTH ST,-122.414406,37.78419072,"(37.7841907151119, -122.414406029855)",1.5013E+13
150130179,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Wednesday,2/11/2015,20:28,PARK,NONE,CLAYTON ST / HAIGHT ST,-122.4485785,37.76979772,"(37.7697977168831, -122.448578484966)",1.5013E+13
150130185,ASSAULT,BATTERY,Wednesday,2/11/2015,20:15,BAYVIEW,NONE,3RD ST / OAKDALE AV,-122.3906976,37.73479699,"(37.7347969947349, -122.390697630683)",1.5013E+13
150130191,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,2/11/2015,20:26,MISSION,NONE,1800 Block of MISSION ST,-122.4198329,37.76746253,"(37.7674625261825, -122.419832890144)",1.5013E+13
150130191,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,2/11/2015,20:26,MISSION,NONE,1800 Block of MISSION ST,-122.4198329,37.76746253,"(37.7674625261825, -122.419832890144)",1.5013E+13
150130204,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,2/11/2015,8:00,SOUTHERN,JUVENILE BOOKED,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707,"(37.8096707013239, -122.365565425353)",1.5013E+13
150130204,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Wednesday,2/11/2015,8:00,SOUTHERN,JUVENILE BOOKED,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707,"(37.8096707013239, -122.365565425353)",1.5013E+13
150130204,MISSING PERSON,FOUND PERSON,Wednesday,2/11/2015,8:00,SOUTHERN,JUVENILE BOOKED,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707,"(37.8096707013239, -122.365565425353)",1.5013E+13
150130210,NON-CRIMINAL,AIDED CASE,Wednesday,2/11/2015,20:47,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,"(37.7564864109309, -122.406539115148)",1.5013E+13
150130226,WARRANTS,ENROUTE TO ADULT AUTHORITY,Wednesday,2/11/2015,21:12,SOUTHERN,"ARREST, BOOKED",TURK ST / MASON ST,-122.4089536,37.78328787,"(37.783287873572, -122.408953598279)",1.5013E+13
150130248,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,2/11/2015,20:13,NORTHERN,NONE,600 Block of STEINER ST,-122.4328059,37.77516001,"(37.7751600091535, -122.432805878401)",1.5013E+13
150130260,NON-CRIMINAL,FOUND PROPERTY,Wednesday,2/11/2015,21:30,SOUTHERN,NONE,11TH ST / BRYANT ST,-122.4109328,37.76941138,"(37.769411384942, -122.410932750782)",1.5013E+13
150130276,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,2/11/2015,15:30,PARK,NONE,200 Block of UPPER TR,-122.4450692,37.76285497,"(37.7628549658127, -122.445069215681)",1.5013E+13
150130282,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/11/2015,18:30,SOUTHERN,NONE,300 Block of 11TH ST,-122.4131894,37.77127369,"(37.7712736913576, -122.413189430011)",1.5013E+13
150130298,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,Wednesday,2/11/2015,21:09,TENDERLOIN,"ARREST, BOOKED",EDDY ST / HYDE ST,-122.4158851,37.78351606,"(37.7835160564153, -122.415885065788)",1.5013E+13
150130298,OTHER OFFENSES,RESISTING ARREST,Wednesday,2/11/2015,21:09,TENDERLOIN,"ARREST, BOOKED",EDDY ST / HYDE ST,-122.4158851,37.78351606,"(37.7835160564153, -122.415885065788)",1.5013E+13
150130301,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/11/2015,20:00,SOUTHERN,NONE,11TH ST / BRYANT ST,-122.4109328,37.76941138,"(37.769411384942, -122.410932750782)",1.5013E+13
150130317,NON-CRIMINAL,AIDED CASE,Wednesday,2/11/2015,20:21,TENDERLOIN,NONE,300 Block of TURK ST,-122.4149005,37.78274196,"(37.7827419623926, -122.414900544562)",1.5013E+13
150130317,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,2/11/2015,20:21,TENDERLOIN,NONE,300 Block of TURK ST,-122.4149005,37.78274196,"(37.7827419623926, -122.414900544562)",1.5013E+13
150130323,MISSING PERSON,MISSING JUVENILE,Wednesday,2/11/2015,21:00,SOUTHERN,NONE,600 Block of NATOMA ST,-122.4111182,37.77756071,"(37.7775607137405, -122.411118243435)",1.5013E+13
150130323,MISSING PERSON,FOUND PERSON,Wednesday,2/11/2015,21:00,SOUTHERN,NONE,600 Block of NATOMA ST,-122.4111182,37.77756071,"(37.7775607137405, -122.411118243435)",1.5013E+13
150130339,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,2/11/2015,16:00,CENTRAL,NONE,MASON ST / BAY ST,-122.4136096,37.80561888,"(37.8056188797632, -122.413609602048)",1.5013E+13
150130351,LARCENY/THEFT,PETTY THEFT BICYCLE,Wednesday,2/11/2015,21:17,RICHMOND,NONE,5200 Block of GEARY BL,-122.4756465,37.78063128,"(37.7806312826015, -122.475646509402)",1.5013E+13
150130367,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,2/11/2015,21:48,SOUTHERN,"ARREST, CITED",9TH ST / TEHAMA ST,-122.4126295,37.77456454,"(37.7745645438765, -122.412629548354)",1.5013E+13
150130389,NON-CRIMINAL,AIDED CASE,Wednesday,2/11/2015,21:50,SOUTHERN,NONE,MARKET ST / VANNESS AV,-122.4192579,37.77514629,"(37.7751462916539, -122.419257894814)",1.5013E+13
150130408,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Wednesday,2/11/2015,21:45,TENDERLOIN,NONE,MASON ST / ELLIS ST,-122.4094999,37.78528427,"(37.7852842684318, -122.409499861107)",1.5013E+13
150130414,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,2/10/2015,8:00,INGLESIDE,NONE,0 Block of WINFIELD ST,-122.4172556,37.7444434,"(37.7444434034252, -122.417255583878)",1.5013E+13
150130420,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,2/11/2015,21:00,CENTRAL,NONE,400 Block of COLUMBUS AV,-122.4084074,37.79914233,"(37.7991423265238, -122.408407397189)",1.5013E+13
150130436,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/11/2015,21:00,CENTRAL,NONE,800 Block of CLAY ST,-122.4070834,37.79422023,"(37.7942202340581, -122.407083382259)",1.5013E+13
150130442,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Wednesday,2/11/2015,22:00,MISSION,"ARREST, BOOKED",24TH ST / FLORIDA ST,-122.410068,37.75273788,"(37.752737880572, -122.410067981387)",1.5013E+13
150130458,PROSTITUTION,ENGAGING IN LEWD CONDUCT - PROSTITUTION RELATED,Wednesday,2/11/2015,22:15,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,"(37.7725405391593, -122.466204667893)",1.5013E+13
150130458,OTHER OFFENSES,INDECENT EXPOSURE,Wednesday,2/11/2015,22:15,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,"(37.7725405391593, -122.466204667893)",1.5013E+13
150130458,OTHER OFFENSES,PAROLE VIOLATION,Wednesday,2/11/2015,22:15,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,"(37.7725405391593, -122.466204667893)",1.5013E+13
150130464,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,2/8/2015,22:00,RICHMOND,NONE,500 Block of ELCAMINODELMAR ST,-122.4890841,37.78770857,"(37.7877085708736, -122.489084101153)",1.5013E+13
150130486,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,2/11/2015,16:30,NORTHERN,NONE,BAKER ST / UNION ST,-122.4454121,37.79582496,"(37.7958249644717, -122.445412138486)",1.5013E+13
150130492,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,2/11/2015,20:30,SOUTHERN,NONE,300 Block of BRANNAN ST,-122.3937927,37.78056819,"(37.780568189983, -122.393792694385)",1.5013E+13
150130505,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,2/11/2015,22:20,INGLESIDE,NONE,100 Block of HIGHLAND AV,-122.4220672,37.73736236,"(37.7373623605213, -122.422067184937)",1.50131E+13
150130511,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,2/11/2015,19:45,TENDERLOIN,NONE,EDDY ST / MASON ST,-122.4093131,37.78434785,"(37.7843478513151, -122.409313111431)",1.50131E+13
150130511,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/11/2015,19:45,TENDERLOIN,NONE,EDDY ST / MASON ST,-122.4093131,37.78434785,"(37.7843478513151, -122.409313111431)",1.50131E+13
150130533,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/11/2015,19:30,CENTRAL,NONE,0 Block of DRUMM ST,-122.3964219,37.79414474,"(37.7941447423704, -122.396421943768)",1.50131E+13
140942360,VEHICLE THEFT,STOLEN TRUCK,Sunday,11/2/2014,21:00,NORTHERN,NONE,POST ST / FRANKLIN ST,-122.4232177,37.7864018,"(37.7864017954155, -122.423217673913)",1.40942E+13
150130549,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/10/2015,19:35,MISSION,NONE,3200 Block of 21ST ST,-122.4201835,37.75690314,"(37.7569031444241, -122.420183473541)",1.50131E+13
150130555,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,2/11/2015,22:55,TENDERLOIN,"ARREST, BOOKED",FULTON ST / LARKIN ST,-122.41677,37.77958458,"(37.7795845776674, -122.416769999704)",1.50131E+13
150130555,WARRANTS,WARRANT ARREST,Wednesday,2/11/2015,22:55,TENDERLOIN,"ARREST, BOOKED",FULTON ST / LARKIN ST,-122.41677,37.77958458,"(37.7795845776674, -122.416769999704)",1.50131E+13
150130561,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,2/11/2015,23:01,SOUTHERN,"ARREST, BOOKED",OFARRELL ST / GRANT AV,-122.4045875,37.78673168,"(37.7867316808533, -122.404587539604)",1.50131E+13
150130583,ROBBERY,"ROBBERY,  ATM, KNIFE",Wednesday,2/11/2015,22:37,MISSION,NONE,18TH ST / CAPP ST,-122.4182722,37.76190296,"(37.7619029613022, -122.418272166422)",1.50131E+13
150130599,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,2/11/2015,22:57,TENDERLOIN,NONE,0 Block of GOLDEN GATE AV,-122.4112686,37.78225009,"(37.7822500873167, -122.411268613368)",1.50131E+13
150130599,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Wednesday,2/11/2015,22:57,TENDERLOIN,NONE,0 Block of GOLDEN GATE AV,-122.4112686,37.78225009,"(37.7822500873167, -122.411268613368)",1.50131E+13
150130602,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,2/11/2015,14:25,MISSION,NONE,1300 Block of VERMONT ST,-122.4034143,37.75252402,"(37.752524020261, -122.403414326013)",1.50131E+13
150130618,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Wednesday,2/11/2015,22:52,MISSION,"ARREST, BOOKED",0 Block of HOFF ST,-122.4205757,37.76418195,"(37.7641819463712, -122.420575720933)",1.50131E+13
150130624,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,2/11/2015,23:10,NORTHERN,"ARREST, BOOKED",STEINER ST / FULTON ST,-122.4332205,37.77748927,"(37.7774892652621, -122.433220475299)",1.50131E+13
150130630,OTHER OFFENSES,RESISTING ARREST,Wednesday,2/11/2015,23:02,RICHMOND,"ARREST, BOOKED",CABRILLO ST / LA PLAYA ST,-122.5100368,37.77325704,"(37.7732570409944, -122.510036841034)",1.50131E+13
150130630,ASSAULT,THREAT OR FORCE TO RESIST EXECUTIVE OFFICER,Wednesday,2/11/2015,23:02,RICHMOND,"ARREST, BOOKED",CABRILLO ST / LA PLAYA ST,-122.5100368,37.77325704,"(37.7732570409944, -122.510036841034)",1.50131E+13
150130646,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Wednesday,2/11/2015,23:09,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / LEAVENWORTH ST,-122.4146197,37.78558306,"(37.785583058847, -122.414619686906)",1.50131E+13
150130668,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,2/12/2015,0:01,PARK,"ARREST, CITED",OAK ST / LYON ST,-122.4423789,37.77250413,"(37.7725041276264, -122.442378910875)",1.50131E+13
150130674,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2/11/2015,23:40,BAYVIEW,NONE,2100 Block of 24TH ST,-122.4010456,37.75337313,"(37.7533731298117, -122.401045589912)",1.50131E+13
150130674,ASSAULT,BATTERY,Wednesday,2/11/2015,23:40,BAYVIEW,NONE,2100 Block of 24TH ST,-122.4010456,37.75337313,"(37.7533731298117, -122.401045589912)",1.50131E+13
